NUM;FECHA_CORTE;PERIODO;TIPO_LARGA_DISTANCIA;EMPRESA;CÓDIGO;TIPO_TRÁFICO;TRÁFICO;;;;;;;;
14148;20240617;201510;Larga Distancia Internacional - Saliente;COMPAÑÍA TELEFÓNICA ANDINA S.A.;B;Llamada por Llamada;1,425.00;;;;;;;;
14149;20240617;201510;Larga Distancia Internacional - Entrante;COMPAÑÍA TELEFÓNICA ANDINA S.A.;H;No reportado;1,425.00;;;;;;;;
14150;20240617;201510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;4,771.00;;;;;;;;
14151;20240617;201510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;13,190.00;;;;;;;;
14152;20240617;201510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;21,634.00;;;;;;;;
14153;20240617;201510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;124,668.00;;;;;;;;
14154;20240617;201510;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;6,411.44;;;;;;;;
14155;20240617;201510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;11,569.84;;;;;;;;
14156;20240617;201510;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;7,901.53;;;;;;;;
14157;20240617;201510;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;6,873,561.00;;;;;;;;
14158;20240617;201510;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;4,199,783.80;;;;;;;;
14159;20240617;201510;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;3,082,546.34;;;;;;;;
14160;20240617;201510;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;6,275.68;;;;;;;;
14161;20240617;201510;Larga Distancia Internacional - Saliente;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;1,583.73;;;;;;;;
14162;20240617;201510;Larga Distancia Nacional;IDT PERÚ S.R.L.;A;Preselección;24,123.00;;;;;;;;
14163;20240617;201510;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;A;Preselección;83,569.00;;;;;;;;
14164;20240617;201510;Larga Distancia Nacional;IDT PERÚ S.R.L.;B;Llamada por Llamada;23,880.00;;;;;;;;
14165;20240617;201510;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;B;Llamada por Llamada;91,805.00;;;;;;;;
14166;20240617;201510;Larga Distancia Nacional;IDT PERÚ S.R.L.;C;Tarjetas de Pago;30,603.24;;;;;;;;
14167;20240617;201510;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;C;Tarjetas de Pago;377,409.73;;;;;;;;
14168;20240617;201510;Larga Distancia Internacional - Entrante;IDT PERÚ S.R.L.;H;No reportado;13,613,140.00;;;;;;;;
14169;20240617;201510;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;1,033.70;;;;;;;;
14170;20240617;201510;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;1,072.67;;;;;;;;
14171;20240617;201510;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;153.48;;;;;;;;
14172;20240617;201510;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;3,600.38;;;;;;;;
14173;20240617;201510;Larga Distancia Internacional - Entrante;LD TELECOM S.A.C. / IBASIS;H;No reportado;10,028,128.00;;;;;;;;
14174;20240617;201510;Larga Distancia Nacional;NETLINE;B;Llamada por Llamada;63,433.40;;;;;;;;
14175;20240617;201510;Larga Distancia Internacional - Saliente;NETLINE;B;Llamada por Llamada;112,066.65;;;;;;;;
14176;20240617;201510;Larga Distancia Internacional - Entrante;NETLINE;H;No reportado;7,994.70;;;;;;;;
14177;20240617;201510;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;A;Preselección;5,006.00;;;;;;;;
14178;20240617;201510;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;B;Llamada por Llamada;854.79;;;;;;;;
14179;20240617;201510;Larga Distancia Internacional - Entrante;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;H;No reportado;6,778.28;;;;;;;;
14180;20240617;201510;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;6,977,623.00;;;;;;;;
14181;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;2,522,558.00;;;;;;;;
14182;20240617;201510;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;302,641.00;;;;;;;;
14183;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;29,762.00;;;;;;;;
14184;20240617;201510;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;2,146,800.00;;;;;;;;
14185;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;355,113.00;;;;;;;;
14186;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;D;Tráfico originado en líneas de telefonía móvil;4,809,492.31;;;;;;;;
14187;20240617;201510;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;3,401,874.80;;;;;;;;
14188;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;351,772.76;;;;;;;;
14189;20240617;201510;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de Interoperabilidad - 15XX;5,879,279.00;;;;;;;;
14190;20240617;201510;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de Interoperabilidad - 15XX;562,494.00;;;;;;;;
14191;20240617;201510;Larga Distancia Internacional - Entrante;TELEFÓNICA DEL PERÚ S.A.A.;H;No reportado;56,475,566.23;;;;;;;;
14192;20240617;201510;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;575,389.00;;;;;;;;
14193;20240617;201510;Larga Distancia Internacional - Entrante;VIETTEL PERU S.A.C.;H;No reportado;119,751.71;;;;;;;;
14194;20240617;201510;Larga Distancia Nacional;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;12,956.89;;;;;;;;
14195;20240617;201510;Larga Distancia Internacional - Saliente;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;28,612.00;;;;;;;;
14196;20240617;201510;Larga Distancia Internacional - Entrante;WIN EMPRESAS S.A.C.;H;No reportado;22,678.77;;;;;;;;
14197;20240617;201511;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;A;Preselección;1,939,549.77;;;;;;;;
14198;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;A;Preselección;1,614,983.40;;;;;;;;
14199;20240617;201511;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;29,326.65;;;;;;;;
14200;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;20,715.22;;;;;;;;
14201;20240617;201511;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;682,649.27;;;;;;;;
14202;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;755,896.34;;;;;;;;
14203;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;3,043,922.98;;;;;;;;
14204;20240617;201511;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;39,196.17;;;;;;;;
14205;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;73,072.98;;;;;;;;
14206;20240617;201511;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de Interoperabilidad - 15XX;33,489.83;;;;;;;;
14207;20240617;201511;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de Interoperabilidad - 15XX;201,097.07;;;;;;;;
14208;20240617;201511;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;37,274,489.30;;;;;;;;
14209;20240617;201511;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;340,119.87;;;;;;;;
14210;20240617;201511;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;292,247.81;;;;;;;;
14211;20240617;201511;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;277,463.46;;;;;;;;
14212;20240617;201511;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;485,074.02;;;;;;;;
14213;20240617;201511;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;39.52;;;;;;;;
14214;20240617;201511;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;27.34;;;;;;;;
14215;20240617;201511;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;13,605.41;;;;;;;;
14216;20240617;201511;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;11,136.38;;;;;;;;
14217;20240617;201511;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;24,860,048.02;;;;;;;;
14218;20240617;201511;Larga Distancia Internacional - Entrante;AMITEL TELECOMUNICACIONES S.A.C.;H;No reportado;867.00;;;;;;;;
14219;20240617;201511;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;874,554.00;;;;;;;;
14220;20240617;201511;Larga Distancia Nacional;COMPAÑÍA TELEFÓNICA ANDINA S.A.;B;Llamada por Llamada;1.00;;;;;;;;
14221;20240617;201511;Larga Distancia Internacional - Saliente;COMPAÑÍA TELEFÓNICA ANDINA S.A.;B;Llamada por Llamada;980.00;;;;;;;;
14222;20240617;201511;Larga Distancia Internacional - Entrante;COMPAÑÍA TELEFÓNICA ANDINA S.A.;H;No reportado;980.00;;;;;;;;
14223;20240617;201511;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;6,918.00;;;;;;;;
14224;20240617;201511;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;18,367.00;;;;;;;;
14225;20240617;201511;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;24,634.00;;;;;;;;
14226;20240617;201511;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;134,414.00;;;;;;;;
14227;20240617;201511;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;6,405.04;;;;;;;;
14228;20240617;201511;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;11,717.16;;;;;;;;
14229;20240617;201511;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;8,002.14;;;;;;;;
14230;20240617;201511;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;7,645,311.00;;;;;;;;
14231;20240617;201511;Larga Distancia Nacional;ENTEL PERÚ S.A.;A;Preselección;56.95;;;;;;;;
14232;20240617;201511;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;B;Llamada por Llamada;59.27;;;;;;;;
14233;20240617;201511;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;4,102,354.04;;;;;;;;
14234;20240617;201511;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;3,225,863.02;;;;;;;;
14235;20240617;201511;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;5,903.75;;;;;;;;
14236;20240617;201511;Larga Distancia Internacional - Saliente;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;1,824.12;;;;;;;;
14237;20240617;201511;Larga Distancia Nacional;IDT PERÚ S.R.L.;A;Preselección;20,999.00;;;;;;;;
14238;20240617;201511;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;A;Preselección;79,213.00;;;;;;;;
14239;20240617;201511;Larga Distancia Nacional;IDT PERÚ S.R.L.;B;Llamada por Llamada;23,290.00;;;;;;;;
14240;20240617;201511;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;B;Llamada por Llamada;90,978.00;;;;;;;;
14241;20240617;201511;Larga Distancia Nacional;IDT PERÚ S.R.L.;C;Tarjetas de Pago;29,672.49;;;;;;;;
14242;20240617;201511;Larga Distancia Internacional - Saliente;IDT PERÚ S.R.L.;C;Tarjetas de Pago;365,661.46;;;;;;;;
14243;20240617;201511;Larga Distancia Internacional - Entrante;IDT PERÚ S.R.L.;H;No reportado;12,980,712.00;;;;;;;;
14244;20240617;201511;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;1,285.12;;;;;;;;
14245;20240617;201511;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;A;Preselección;1,032.05;;;;;;;;
14246;20240617;201511;Larga Distancia Nacional;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;276.23;;;;;;;;
14247;20240617;201511;Larga Distancia Internacional - Saliente;INFODUCTOS Y TELECOMUNICACIONES DEL PERU S.A.;B;Llamada por Llamada;3,411.93;;;;;;;;
14248;20240617;201511;Larga Distancia Internacional - Entrante;LD TELECOM S.A.C. / IBASIS;H;No reportado;8,739,225.00;;;;;;;;
14249;20240617;201511;Larga Distancia Nacional;NETLINE;B;Llamada por Llamada;57,381.52;;;;;;;;
14250;20240617;201511;Larga Distancia Internacional - Saliente;NETLINE;B;Llamada por Llamada;118,144.19;;;;;;;;
14251;20240617;201511;Larga Distancia Internacional - Entrante;NETLINE;H;No reportado;7,156.48;;;;;;;;
14252;20240617;201511;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;A;Preselección;3,657.28;;;;;;;;
14253;20240617;201511;Larga Distancia Internacional - Saliente;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;B;Llamada por Llamada;1,079.68;;;;;;;;
14254;20240617;201511;Larga Distancia Internacional - Entrante;PERUSAT S.A./ VELATEL / OLO DEL PERÚ S.A.C.;H;No reportado;355,873.00;;;;;;;;
14255;20240617;201511;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;6,707,523.00;;;;;;;;
14256;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;2,461,259.00;;;;;;;;
14257;20240617;201511;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;293,914.00;;;;;;;;
14258;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;33,771.00;;;;;;;;
14259;20240617;201511;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;2,365,157.00;;;;;;;;
14260;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;327,519.00;;;;;;;;
14261;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;D;Tráfico originado en líneas de telefonía móvil;4,927,855.21;;;;;;;;
14262;20240617;201511;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;3,093,548.10;;;;;;;;
14263;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;330,824.23;;;;;;;;
14264;20240617;201511;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de Interoperabilidad - 15XX;5,910,675.00;;;;;;;;
14265;20240617;201511;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de Interoperabilidad - 15XX;498,107.00;;;;;;;;
14266;20240617;201511;Larga Distancia Internacional - Entrante;TELEFÓNICA DEL PERÚ S.A.A.;H;No reportado;50,313,864.00;;;;;;;;
14267;20240617;201511;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;115,541.13;;;;;;;;
14268;20240617;201511;Larga Distancia Internacional - Entrante;VIETTEL PERU S.A.C.;H;No reportado;76,306.66;;;;;;;;
14269;20240617;201511;Larga Distancia Nacional;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;15,426.22;;;;;;;;
14270;20240617;201511;Larga Distancia Internacional - Saliente;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;27,513.00;;;;;;;;
14271;20240617;201511;Larga Distancia Internacional - Entrante;WIN EMPRESAS S.A.C.;H;No reportado;23,741.55;;;;;;;;
14272;20240617;201512;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;A;Preselección;2,005,260.58;;;;;;;;
14273;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;A;Preselección;1,632,214.32;;;;;;;;
14274;20240617;201512;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;29,484.73;;;;;;;;
14275;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;13,644.33;;;;;;;;
14276;20240617;201512;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;710,392.39;;;;;;;;
14277;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;801,232.71;;;;;;;;
14278;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;3,332,875.21;;;;;;;;
14279;20240617;201512;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;40,042.19;;;;;;;;
14280;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;74,353.78;;;;;;;;
14281;20240617;201512;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de Interoperabilidad - 15XX;34,172.37;;;;;;;;
14282;20240617;201512;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de Interoperabilidad - 15XX;194,490.97;;;;;;;;
14283;20240617;201512;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;37,941,321.22;;;;;;;;
14284;20240617;201512;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;307,329.76;;;;;;;;
14285;20240617;201512;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;263,592.34;;;;;;;;
14286;20240617;201512;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;293,206.79;;;;;;;;
14287;20240617;201512;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;457,610.99;;;;;;;;
14288;20240617;201512;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;150.82;;;;;;;;
14289;20240617;201512;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;E;Tráfico originado en teléfonos de uso público de la empresa;65.23;;;;;;;;
14290;20240617;201512;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;15,666.49;;;;;;;;
14291;20240617;201512;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;11,955.30;;;;;;;;
14292;20240617;201512;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;23,546,925.62;;;;;;;;
14293;20240617;201512;Larga Distancia Internacional - Entrante;AMITEL TELECOMUNICACIONES S.A.C.;H;No reportado;538.56;;;;;;;;
14294;20240617;201512;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;589,741.00;;;;;;;;
14295;20240617;201512;Larga Distancia Nacional;COMPAÑÍA TELEFÓNICA ANDINA S.A.;B;Llamada por Llamada;6.00;;;;;;;;
14296;20240617;201512;Larga Distancia Internacional - Saliente;COMPAÑÍA TELEFÓNICA ANDINA S.A.;B;Llamada por Llamada;2,130.00;;;;;;;;
14297;20240617;201512;Larga Distancia Internacional - Entrante;COMPAÑÍA TELEFÓNICA ANDINA S.A.;H;No reportado;2,130.00;;;;;;;;
14298;20240617;201512;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;5,992.00;;;;;;;;
14299;20240617;201512;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;18,461.00;;;;;;;;
14300;20240617;201512;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;24,693.00;;;;;;;;
14301;20240617;201512;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;131,169.00;;;;;;;;
14302;20240617;201512;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;6,208.11;;;;;;;;
14303;20240617;201512;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;C;Tarjetas de Pago;10,954.35;;;;;;;;
14304;20240617;201512;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;F;Tráfico a través de Interoperabilidad - 15XX;7,481.19;;;;;;;;
14305;20240617;201512;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;9,123,473.00;;;;;;;;
14306;20240617;201512;Larga Distancia Nacional;ENTEL PERÚ S.A.;A;Preselección;949.13;;;;;;;;
14307;20240617;201512;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;B;Llamada por Llamada;825.48;;;;;;;;
14308;20240617;201512;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;4,070,629.16;;;;;;;;
